No.,Longitude,Latitude,DateTime,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
746,3.3577,6.61450833,2017-04-01 12:53:58.500,-94.98,-9.47,-71.48,6.87,1876.0,5769.94,5111.95
747,3.3577215,6.6145309,2017-04-01 12:53:59.500,-94.35,-9.25,-71.09,6.97,1876.0,6216.96,5149.21
748,3.35774187,6.61455092,2017-04-01 12:54:00.500,-92.1,-8.6,-69.49,7.97,1876.0,6382.62,5483.27
749,3.35775325,6.61456158,2017-04-01 12:54:01.500,-91.52,-9.0,-68.43,10.27,1876.0,6590.71,6300.23
750,3.35775957,6.61456887,2017-04-01 12:54:02.500,-93.02,-8.9,-70.1,9.8,1876.0,8375.99,6603.97
751,3.35776167,6.61457167,2017-04-01 12:54:03.500,-93.74,-8.39,-71.29,9.32,1876.0,7388.25,5024.28
752,3.35777069,6.6145789,2017-04-01 12:54:04.500,-94.6,-8.99,-71.46,6.95,1876.0,7029.14,4243.36
753,3.35778265,6.61458932,2017-04-01 12:54:05.500,-94.29,-8.53,-71.58,7.52,1876.0,5621.76,5033.7
754,3.35778953,6.61459529,2017-04-01 12:54:06.500,-93.39,-9.06,-70.33,8.71,1876.0,6887.93,5999.98
755,3.35779542,6.61459973,2017-04-01 12:54:07.500,-93.16,-8.95,-70.01,9.64,1876.0,6862.01,6557.25
756,3.35779833,6.61460167,2017-04-01 12:54:08.500,-93.54,-8.77,-70.61,9.25,1876.0,8486.01,6928.7
757,3.35780774,6.61460851,2017-04-01 12:54:09.500,-93.73,-9.37,-70.31,8.08,1876.0,7028.23,5718.1
758,3.35782483,6.61462135,2017-04-01 12:54:10.500,-93.72,-9.29,-70.39,8.47,1876.0,6498.54,5301.93
759,3.35784031,6.61463374,2017-04-01 12:54:11.500,-94.91,-9.18,-71.65,7.85,1876.0,6595.04,5494.77
760,3.35785882,6.61464808,2017-04-01 12:54:12.500,-96.45,-8.48,-73.92,6.14,1876.0,6172.38,4644.74
761,3.35786833,6.614655,2017-04-01 12:54:13.500,-96.81,-9.4,-73.35,4.85,1876.0,5677.66,4295.82
762,3.35788227,6.61466387,2017-04-01 12:54:14.500,-96.25,-9.49,-72.7,5.52,1876.0,4427.33,3554.34
763,3.35791343,6.61468446,2017-04-01 12:54:15.500,-96.3,-9.31,-72.91,5.95,1876.0,5037.99,4096.6
764,3.35792948,6.61469659,2017-04-01 12:54:16.500,-96.6,-8.98,-73.5,5.8,1876.0,4703.79,3509.85
765,3.35794763,6.61471111,2017-04-01 12:54:17.500,-97.1,-8.92,-74.08,4.5,1876.0,4846.64,3484.85
766,3.35795667,6.61471833,2017-04-01 12:54:18.500,-98.58,-9.38,-75.11,3.88,1876.0,4908.85,3584.58
767,3.35796863,6.61473029,2017-04-01 12:54:19.500,-99.52,-10.04,-75.41,3.62,1876.0,3682.91,3092.61
768,3.35799867,6.61475672,2017-04-01 12:54:20.500,-99.09,-9.76,-75.31,3.42,1876.0,3824.83,3427.15
769,3.35801524,6.61476683,2017-04-01 12:54:21.500,-99.49,-10.3,-74.94,3.67,1876.0,4349.05,3437.78
770,3.35803562,6.61478229,2017-04-01 12:54:22.500,-98.22,-9.86,-74.22,5.05,1876.0,4334.62,4365.53
771,3.35805288,6.61479893,2017-04-01 12:54:23.500,-97.3,-8.93,-74.28,5.12,1876.0,4886.18,4373.89
772,3.35806691,6.61481038,2017-04-01 12:54:24.500,-96.81,-9.33,-73.47,4.99,1876.0,5231.35,3842.69
773,3.35807734,6.61481734,2017-04-01 12:54:25.500,-96.52,-9.11,-73.41,5.78,1876.0,5168.24,4847.48
774,3.35808214,6.61482167,2017-04-01 12:54:26.500,-98.14,-9.6,-74.54,5.29,1876.0,5587.94,4821.24
775,3.35808333,6.61482167,2017-04-01 12:54:27.500,-98.66,-9.79,-74.85,5.19,1876.0,5473.86,4829.06
776,3.35808378,6.61482212,2017-04-01 12:54:28.500,-96.68,-9.68,-72.94,6.23,1876.0,5612.96,4655.8
777,3.35808575,6.61482371,2017-04-01 12:54:29.500,-97.9,-10.51,-72.75,3.11,1876.0,5280.01,2945.88
778,3.35808833,6.61482587,2017-04-01 12:54:30.500,-97.96,-10.96,-72.69,2.69,1876.0,3548.59,2902.91
779,3.35808878,6.61482833,2017-04-01 12:54:31.500,-98.23,-9.58,-74.29,3.83,1876.0,3555.48,3023.46
780,3.35809,6.61482857,2017-04-01 12:54:32.500,-98.86,-9.66,-75.08,3.47,1876.0,3895.18,3374.02
781,3.35809,6.61483,2017-04-01 12:54:33.500,-98.53,-9.18,-75.19,3.33,1876.0,4224.3,3615.62
782,3.35809,6.61483,2017-04-01 12:54:34.500,-97.49,-10.31,-73.18,3.21,1876.0,4569.2,3153.51
783,3.35809,6.61483,2017-04-01 12:54:35.500,-97.35,-10.19,-73.16,3.4,1876.0,4419.31,3357.81
784,3.35809,6.61483,2017-04-01 12:54:36.500,-97.32,-10.01,-73.16,4.31,1876.0,4399.7,4114.07
785,3.35809,6.61483,2017-04-01 12:54:37.500,-98.36,-9.94,-74.33,3.79,1876.0,4839.45,4062.21
786,3.35809,6.61483,2017-04-01 12:54:38.500,-96.56,-9.06,-73.4,4.17,1876.0,4454.56,4119.51
787,3.35809,6.61483,2017-04-01 12:54:39.500,-96.01,-9.43,-72.46,4.85,1876.0,4878.68,4499.47
788,3.35809,6.61483,2017-04-01 12:54:40.500,-96.6,-9.43,-73.1,4.62,1876.0,5044.26,2947.65
789,3.35808983,6.61483,2017-04-01 12:54:41.500,-96.13,-9.76,-72.37,5.09,1876.0,4184.53,2290.11
790,3.35808833,6.61483,2017-04-01 12:54:42.500,-96.96,-9.41,-73.5,4.8,1876.0,4199.54,2524.34
791,3.35808833,6.61483,2017-04-01 12:54:43.500,-96.6,-9.96,-72.62,4.77,1876.0,4965.74,4662.83
792,3.35808669,6.61483,2017-04-01 12:54:44.500,-97.54,-9.85,-73.68,4.49,1876.0,5330.78,4424.39
793,3.35808667,6.61483,2017-04-01 12:54:45.500,-96.6,-9.74,-72.84,5.12,1876.0,4642.98,3035.94
794,3.35808667,6.61483,2017-04-01 12:54:46.500,-95.09,-8.89,-72.03,5.35,1876.0,4780.81,4519.44
795,3.35808667,6.61483,2017-04-01 12:54:47.500,-95.08,-9.47,-71.57,6.11,1876.0,5784.89,4926.61
796,3.35808667,6.61483,2017-04-01 12:54:48.500,-95.13,-9.06,-71.9,6.25,1876.0,5734.67,5130.42
797,3.35808667,6.61483,2017-04-01 12:54:49.500,-95.13,-9.22,-71.66,6.02,1876.0,5813.02,5089.13
798,3.35808667,6.61483,2017-04-01 12:54:50.500,-95.08,-9.37,-71.66,6.31,1876.0,5743.47,5105.37
799,3.35808667,6.61483,2017-04-01 12:54:51.500,-95.89,-9.09,-72.79,5.51,1876.0,5980.18,4924.49
800,3.35808667,6.61483,2017-04-01 12:54:52.500,-95.5,-9.05,-72.37,5.89,1876.0,5450.02,3542.73
801,3.35808667,6.61483,2017-04-01 12:54:53.500,-95.96,-9.37,-72.54,5.36,1876.0,4487.63,2537.46
802,3.35808667,6.61483,2017-04-01 12:54:54.500,-97.1,-9.54,-73.32,4.9,1876.0,4675.12,2130.59
803,3.35808667,6.61483,2017-04-01 12:54:55.500,-96.9,-9.45,-73.33,4.62,1876.0,4354.25,2886.06
804,3.35808667,6.61483,2017-04-01 12:54:56.500,-97.02,-9.34,-73.51,4.77,1876.0,5147.12,4157.56
805,3.35808667,6.61483143,2017-04-01 12:54:57.500,-97.21,-9.61,-73.59,4.54,1876.0,5167.83,4556.75
806,3.35808667,6.61483167,2017-04-01 12:54:58.500,-97.05,-9.2,-73.74,4.64,1876.0,5504.18,2740.02
807,3.35808667,6.61483167,2017-04-01 12:54:59.500,-97.29,-9.97,-73.32,4.16,1876.0,4895.09,3865.65
808,3.35808415,6.61482915,2017-04-01 12:55:00.500,-97.09,-9.11,-73.71,4.31,1876.0,4583.64,3695.26
809,3.35808199,6.61482833,2017-04-01 12:55:01.500,-96.01,-10.09,-71.84,4.79,1876.0,4624.29,4288.06
810,3.35808167,6.61482833,2017-04-01 12:55:02.500,-95.91,-9.46,-72.44,5.63,1876.0,5161.83,4362.86
811,3.35808167,6.61482833,2017-04-01 12:55:03.500,-96.79,-9.79,-72.96,4.73,1876.0,5314.68,4527.48
812,3.35808167,6.61482833,2017-04-01 12:55:04.500,-96.62,-9.16,-73.39,5.1,1876.0,4822.0,3807.52
813,3.35808167,6.61482833,2017-04-01 12:55:05.500,-98.39,-9.17,-75.09,4.91,1876.0,4904.58,4253.05
814,3.35808167,6.61482833,2017-04-01 12:55:06.500,-98.06,-8.78,-75.22,4.97,1876.0,5043.55,4599.23
815,3.35808167,6.61482833,2017-04-01 12:55:07.500,-98.5,-9.26,-75.24,4.05,1876.0,5212.23,3824.25
816,3.35808167,6.61482833,2017-04-01 12:55:08.500,-95.98,-9.64,-72.33,6.09,1876.0,5085.08,4332.86
817,3.35808167,6.61482833,2017-04-01 12:55:09.500,-96.32,-9.5,-72.81,6.03,1876.0,6376.56,5277.34
818,3.35808167,6.61482941,2017-04-01 12:55:10.500,-96.95,-9.45,-73.48,5.43,1876.0,5737.24,4893.25
819,3.35808167,6.61483,2017-04-01 12:55:11.500,-95.85,-9.54,-72.29,5.68,1876.0,5914.1,5216.01
820,3.35808167,6.61483,2017-04-01 12:55:12.500,-95.47,-9.66,-71.79,6.46,1876.0,6317.08,5548.28
821,3.35808167,6.61483,2017-04-01 12:55:13.500,-95.75,-9.76,-71.98,6.64,1876.0,6474.06,5729.46
822,3.35808167,6.61483,2017-04-01 12:55:14.500,-95.15,-9.69,-71.45,6.65,1876.0,6262.6,5610.56
823,3.35808167,6.61483,2017-04-01 12:55:15.500,-95.96,-9.51,-72.45,5.68,1876.0,6317.93,4340.14
824,3.35808167,6.61483,2017-04-01 12:55:16.500,-96.65,-9.4,-73.24,5.74,1876.0,5553.3,5140.38
825,3.35808167,6.61483,2017-04-01 12:55:17.500,-95.8,-9.27,-72.52,6.09,1876.0,5244.69,3640.39
826,3.35808167,6.61483,2017-04-01 12:55:18.500,-95.78,-9.61,-72.17,6.2,1876.0,5846.34,2822.72
827,3.35808167,6.61483,2017-04-01 12:55:19.500,-96.51,-9.96,-72.53,6.17,1876.0,5472.51,2890.94
828,3.35808167,6.61483,2017-04-01 12:55:20.500,-97.11,-9.32,-73.77,5.74,1876.0,5248.12,4385.2
829,3.35808167,6.61483,2017-04-01 12:55:21.500,-95.79,-9.63,-72.16,6.64,1876.0,5677.82,4652.85
830,3.35808167,6.61483,2017-04-01 12:55:22.500,-95.26,-9.13,-72.12,7.29,1876.0,6556.97,5257.17
831,3.35808167,6.61483,2017-04-01 12:55:23.500,-94.93,-9.35,-71.56,7.31,1876.0,6791.93,5100.84
832,3.35808167,6.61483,2017-04-01 12:55:24.500,-94.93,-9.36,-71.55,7.65,1876.0,6658.08,4826.97
833,3.35808167,6.61483,2017-04-01 12:55:25.500,-95.44,-9.4,-72.04,7.42,1876.0,6544.89,5711.4
834,3.35808167,6.61483,2017-04-01 12:55:26.500,-96.07,-9.41,-72.65,6.71,1876.0,6457.76,4859.56
835,3.35808167,6.61483,2017-04-01 12:55:27.500,-96.87,-9.83,-73.04,5.4,1876.0,6080.13,4340.11
836,3.35808167,6.61483,2017-04-01 12:55:28.500,-96.15,-9.42,-72.71,5.78,1876.0,5512.98,4916.65
837,3.35808008,6.6148292,2017-04-01 12:55:29.500,-95.28,-9.56,-71.71,7.02,1876.0,6031.35,4072.35
838,3.35807833,6.61482833,2017-04-01 12:55:30.500,-95.06,-9.46,-71.59,7.5,1876.0,6226.02,4878.46
839,3.35807775,6.61482891,2017-04-01 12:55:31.500,-94.9,-9.28,-71.6,7.58,1876.0,5910.9,2440.76
840,3.35807603,6.61482936,2017-04-01 12:55:32.500,-94.66,-9.62,-71.02,7.83,1876.0,5918.09,3046.36
841,3.358075,6.61482893,2017-04-01 12:55:33.500,-95.34,-10.03,-71.29,7.0,1876.0,5338.29,2316.0
842,3.35807446,6.61482892,2017-04-01 12:55:34.500,-95.77,-9.77,-72.0,7.01,1876.0,5104.1,2282.15
843,3.35807333,6.61482667,2017-04-01 12:55:35.500,-97.34,-9.49,-73.82,5.63,1876.0,4662.09,1472.53
844,3.35807224,6.61482667,2017-04-01 12:55:36.500,-97.3,-8.86,-74.36,5.59,1876.0,3255.09,1745.99
845,3.35806944,6.61482667,2017-04-01 12:55:37.500,-99.36,-9.49,-75.84,4.0,1876.0,4151.23,1696.43
846,3.35806887,6.61482827,2017-04-01 12:55:38.500,-98.58,-8.97,-75.48,4.83,1876.0,3605.56,1800.66
847,3.35807,6.61483393,2017-04-01 12:55:39.500,-99.26,-9.64,-75.58,4.24,1876.0,3982.31,1316.01
848,3.3580705,6.61483934,2017-04-01 12:55:40.500,-97.9,-9.54,-74.32,5.26,1876.0,3830.7,2621.58
849,3.35807167,6.61484234,2017-04-01 12:55:41.500,-98.26,-9.79,-74.39,5.35,1876.0,4220.5,1442.39
850,3.35807167,6.61484801,2017-04-01 12:55:42.500,-98.43,-8.32,-75.7,4.92,1876.0,3711.3,1905.02
851,3.35807167,6.61485205,2017-04-01 12:55:43.500,-97.02,-9.21,-73.45,6.17,1876.0,4298.6,2123.39
852,3.3580712,6.6148538,2017-04-01 12:55:44.500,-97.24,-9.43,-73.65,5.66,1876.0,4651.8,1850.38
853,3.35807,6.61485535,2017-04-01 12:55:45.500,-96.08,-9.69,-72.33,5.77,1876.0,4626.13,2123.42
854,3.35807,6.61485667,2017-04-01 12:55:46.500,-96.29,-10.08,-72.2,5.76,1876.0,4791.14,2556.73
855,3.35806955,6.61485712,2017-04-01 12:55:47.500,-95.75,-9.99,-71.75,6.3,1876.0,4775.46,2366.49
856,3.35806833,6.61485833,2017-04-01 12:55:48.500,-95.68,-9.83,-71.84,6.8,1876.0,5285.74,2711.21
857,3.35806833,6.61485833,2017-04-01 12:55:49.500,-95.86,-9.94,-71.9,7.24,1876.0,4586.45,2623.1
858,3.35806833,6.61485833,2017-04-01 12:55:50.500,-96.49,-9.55,-72.85,6.81,1876.0,5356.53,2919.61
859,3.35806833,6.61485833,2017-04-01 12:55:51.500,-96.78,-9.77,-72.98,6.02,1876.0,5100.93,2545.22
860,3.35806833,6.61485833,2017-04-01 12:55:52.500,-97.4,-9.68,-73.72,5.36,1876.0,4854.34,3048.42
861,3.35806833,6.61485833,2017-04-01 12:55:53.500,-98.79,-8.99,-75.74,4.78,1876.0,4415.59,2238.24
862,3.35806851,6.61485782,2017-04-01 12:55:54.500,-99.38,-8.83,-76.43,3.66,1876.0,3364.85,2031.91
863,3.35807,6.61485333,2017-04-01 12:55:55.500,-99.8,-9.93,-75.86,2.99,1876.0,3699.32,2320.25
864,3.35807,6.61485333,2017-04-01 12:55:56.500,-99.2,-9.51,-75.57,3.74,1876.0,3773.92,1988.91
865,3.35806979,6.6148501,2017-04-01 12:55:57.500,-97.28,-8.38,-74.7,4.94,1876.0,3663.71,2192.46
866,3.35806833,6.61485,2017-04-01 12:55:58.500,-95.17,-8.75,-72.18,7.36,1876.0,4989.97,3072.49
867,3.35806335,6.61485664,2017-04-01 12:55:59.500,-95.19,-9.43,-71.69,7.29,1876.0,5844.37,2854.65
868,3.35805207,6.61486954,2017-04-01 12:56:00.500,-95.67,-9.52,-72.04,6.99,1876.0,5730.78,3438.82
869,3.35803979,6.61488485,2017-04-01 12:56:01.500,-96.58,-9.75,-72.79,6.63,1876.0,6018.56,2885.06
870,3.35803186,6.61489637,2017-04-01 12:56:02.500,-98.72,-9.75,-74.87,4.63,1876.0,5030.21,2353.43
871,3.35802886,6.61490369,2017-04-01 12:56:03.500,-97.34,-8.96,-74.23,6.6,1876.0,4895.13,2943.51
872,3.35802695,6.61491055,2017-04-01 12:56:04.500,-93.89,-8.34,-71.52,9.02,1876.0,5997.46,3335.74
873,3.35802358,6.61492092,2017-04-01 12:56:05.500,-94.96,-9.25,-71.69,7.16,1876.0,6310.37,3255.2
874,3.35802174,6.61493439,2017-04-01 12:56:06.500,-98.04,-9.41,-74.59,5.1,1876.0,4806.64,1673.21
875,3.35802581,6.61494742,2017-04-01 12:56:07.500,-98.52,-9.66,-74.81,4.91,1876.0,4115.11,1484.51
876,3.35803921,6.61496534,2017-04-01 12:56:08.500,-98.54,-10.39,-74.09,4.26,1876.0,4117.51,1385.73
877,3.35805227,6.61498803,2017-04-01 12:56:09.500,-98.15,-9.76,-74.35,5.02,1876.0,4022.09,1502.3
878,3.35806473,6.61502167,2017-04-01 12:56:10.500,-96.71,-9.75,-72.92,6.48,1876.0,4979.77,1961.73
879,3.35806698,6.61504931,2017-04-01 12:56:11.500,-98.29,-9.79,-74.46,5.99,1876.0,5941.04,2561.27
880,3.35806284,6.61506481,2017-04-01 12:56:12.500,-97.58,-9.5,-73.92,6.92,1876.0,5907.9,3069.54
881,3.35806167,6.61506833,2017-04-01 12:56:13.500,-97.3,-9.63,-73.64,6.6,1876.0,6018.02,3219.56
882,3.35806017,6.61507432,2017-04-01 12:56:14.500,-97.16,-9.24,-73.9,6.42,1876.0,5411.28,2642.73
883,3.35806131,6.61507892,2017-04-01 12:56:15.500,-98.02,-9.54,-74.37,6.31,1876.0,4799.95,2459.75
884,3.35806167,6.61508408,2017-04-01 12:56:16.500,-93.59,-8.64,-70.6,9.08,1876.0,5649.36,3744.47
885,3.35805933,6.61509318,2017-04-01 12:56:17.500,-95.68,-9.59,-72.0,7.09,1876.0,7068.72,4765.75
886,3.35805833,6.61509667,2017-04-01 12:56:18.500,-96.45,-9.2,-73.19,6.65,1876.0,5567.57,3846.37
887,3.35804918,6.61512298,2017-04-01 12:56:19.500,-96.37,-9.39,-72.96,6.17,1876.0,6234.11,4431.2
888,3.35803809,6.61514996,2017-04-01 12:56:20.500,-95.64,-9.19,-72.45,6.28,1876.0,6149.48,4535.06
889,3.35803121,6.6151693,2017-04-01 12:56:21.500,-98.34,-9.59,-74.67,4.96,1876.0,5093.77,3456.3
890,3.3580288,6.6151817,2017-04-01 12:56:22.500,-98.91,-9.55,-75.28,4.79,1876.0,4410.83,2484.04
891,3.35802833,6.615185,2017-04-01 12:56:23.500,-99.06,-9.58,-75.42,4.98,1876.0,5056.16,4436.66
892,3.35803367,6.61520105,2017-04-01 12:56:24.500,-97.2,-9.27,-73.91,6.31,1876.0,5489.54,4767.77
893,3.35804379,6.61521611,2017-04-01 12:56:25.500,-97.49,-9.67,-73.79,6.54,1876.0,5604.79,5031.63
894,3.35805602,6.61522577,2017-04-01 12:56:26.500,-99.74,-9.93,-75.75,4.05,1876.0,5692.99,4725.84
895,3.35807005,6.61523372,2017-04-01 12:56:27.500,-98.08,-9.07,-74.98,5.21,1876.0,5648.44,4883.17
896,3.35807667,6.61523667,2017-04-01 12:56:28.500,-98.05,-9.39,-74.65,5.16,1876.0,5565.27,4880.11
897,3.35809275,6.61524424,2017-04-01 12:56:29.500,-98.3,-9.85,-74.35,5.62,1876.0,5467.92,4780.48
898,3.35811187,6.61525257,2017-04-01 12:56:30.500,-97.56,-9.39,-74.01,5.86,1876.0,5495.79,4820.54
899,3.35812516,6.61525793,2017-04-01 12:56:31.500,-97.77,-8.29,-75.18,5.38,1876.0,5309.08,4512.11
900,3.35813721,6.61526206,2017-04-01 12:56:32.500,-98.47,-8.88,-75.47,4.46,1876.0,5566.32,4434.3
901,3.35814167,6.61526333,2017-04-01 12:56:33.500,-98.2,-8.61,-75.46,5.12,1876.0,4871.84,4523.34
902,3.35814665,6.61526499,2017-04-01 12:56:34.500,-98.68,-9.03,-75.63,4.43,1876.0,5032.24,4076.32
903,3.3581532,6.61526743,2017-04-01 12:56:35.500,-98.59,-8.21,-76.36,3.57,1876.0,4940.08,4315.68
904,3.358155,6.61526833,2017-04-01 12:56:36.500,-98.87,-7.87,-76.57,4.06,1876.0,4596.12,3969.62
905,3.358155,6.61526833,2017-04-01 12:56:37.500,-98.18,-7.81,-76.1,4.26,1876.0,4914.0,4116.3
906,3.358155,6.61526833,2017-04-01 12:56:38.500,-98.49,-8.47,-75.8,4.35,1876.0,5161.5,4593.55
907,3.358155,6.61526833,2017-04-01 12:56:39.500,-98.34,-7.9,-75.97,4.88,1876.0,5173.29,4248.81
908,3.358155,6.61526833,2017-04-01 12:56:40.500,-98.21,-7.9,-76.13,5.54,1876.0,5412.42,4030.45
909,3.35815635,6.61526766,2017-04-01 12:56:41.500,-97.98,-9.27,-74.58,5.55,1876.0,5031.77,4754.16
910,3.35816172,6.61526734,2017-04-01 12:56:42.500,-98.76,-9.4,-75.15,5.03,1876.0,5198.03,4689.11
911,3.35816667,6.61526833,2017-04-01 12:56:43.500,-97.62,-8.91,-74.64,6.08,1876.0,5453.42,4938.95
912,3.35817555,6.6152707,2017-04-01 12:56:44.500,-95.99,-8.96,-73.02,7.1,1876.0,6313.4,5295.64
913,3.35819452,6.61527595,2017-04-01 12:56:45.500,-98.01,-9.63,-74.38,5.34,1876.0,6061.53,4527.26
914,3.35820309,6.61527904,2017-04-01 12:56:46.500,-98.75,-9.64,-75.0,4.74,1876.0,5054.31,4548.11
915,3.35820551,6.61528,2017-04-01 12:56:47.500,-98.79,-9.89,-74.83,4.88,1876.0,4866.78,4408.13
916,3.35820667,6.61528,2017-04-01 12:56:48.500,-98.54,-9.96,-74.54,4.28,1876.0,4899.25,4095.56
917,3.35820667,6.61528,2017-04-01 12:56:49.500,-98.42,-10.36,-74.04,3.98,1876.0,4596.1,3649.51
918,3.35820667,6.61528,2017-04-01 12:56:50.500,-100.39,-10.2,-76.16,1.65,1876.0,3160.13,677.04
919,3.35820667,6.61528,2017-04-01 12:56:51.500,-98.61,-6.8,-77.76,5.25,1876.0,2823.28,496.22
920,3.35820608,6.61528059,2017-04-01 12:56:52.500,-98.8,-6.48,-78.28,5.3,1876.0,3848.29,507.74
921,3.358205,6.61528167,2017-04-01 12:56:53.500,-99.93,-7.05,-78.77,4.31,1876.0,3435.53,565.43
922,3.35820548,6.61528263,2017-04-01 12:56:54.500,-97.72,-5.44,-78.24,6.23,1876.0,3001.63,530.86
923,3.35820804,6.61528466,2017-04-01 12:56:55.500,-95.38,-5.28,-75.96,8.91,1876.0,4527.49,530.82
924,3.35821495,6.61528306,2017-04-01 12:56:56.500,-97.2,-5.96,-77.2,7.06,1876.0,4668.45,553.92
925,3.3582283,6.61528117,2017-04-01 12:56:57.500,-98.06,-6.22,-77.71,6.26,1876.0,3770.35,542.79
926,3.35824337,6.61527865,2017-04-01 12:56:58.500,-99.16,-7.67,-77.43,4.94,1876.0,3918.07,1522.86
927,3.35825864,6.61527202,2017-04-01 12:56:59.500,-98.81,-8.99,-75.73,5.08,1876.0,4452.35,2239.03
928,3.35827667,6.61526,2017-04-01 12:57:00.500,-100.31,-9.13,-76.97,4.48,1876.0,4285.0,2238.66
929,3.35828039,6.61525761,2017-04-01 12:57:01.500,-98.37,-8.91,-75.38,6.75,1876.0,4633.81,2284.78
930,3.35830182,6.61524367,2017-04-01 12:57:02.500,-99.48,-9.57,-75.88,5.27,1876.0,4664.93,2605.0
931,3.35832961,6.61522407,2017-04-01 12:57:03.500,-99.03,-9.89,-75.11,5.41,1876.0,4577.97,2424.29
932,3.35835549,6.61521057,2017-04-01 12:57:04.500,-100.47,-9.85,-76.58,4.15,1876.0,4817.98,2793.72
933,3.35837536,6.615205,2017-04-01 12:57:05.500,-99.95,-9.68,-76.11,3.47,1876.0,3979.08,1938.58
934,3.35839219,6.6152051,2017-04-01 12:57:06.500,-101.61,-10.26,-77.32,3.29,1876.0,3875.92,1831.15
935,3.35841258,6.61520975,2017-04-01 12:57:07.500,-100.45,-9.43,-76.98,4.05,1876.0,3851.77,2145.92
936,3.35845682,6.61522421,2017-04-01 12:57:08.500,-99.29,-9.63,-75.61,5.05,1876.0,4852.26,3681.45
937,3.3584807,6.61523007,2017-04-01 12:57:09.500,-99.35,-10.39,-74.86,4.74,1876.0,5229.32,4558.31
938,3.35851333,6.61523333,2017-04-01 12:57:10.500,-98.4,-10.26,-73.99,5.95,1876.0,5369.73,4082.59
939,3.358548,6.61522275,2017-04-01 12:57:11.500,-97.52,-9.67,-73.71,6.29,1876.0,5241.98,4473.52
940,3.3585862,6.61519346,2017-04-01 12:57:12.500,-96.1,-9.04,-72.94,7.43,1876.0,5986.67,5129.58
941,3.358615,6.61515667,2017-04-01 12:57:13.500,-94.28,-9.13,-71.09,8.54,1876.0,8275.39,6754.64
942,3.3586472,6.61510998,2017-04-01 12:57:14.500,-95.68,-9.6,-72.05,7.54,1876.0,5460.57,4542.59
943,3.35868608,6.61505417,2017-04-01 12:57:15.500,-99.39,-10.21,-75.01,4.54,1876.0,4849.9,3963.04
944,3.35872962,6.61500402,2017-04-01 12:57:16.500,-102.5,-11.58,-76.73,1.68,1876.0,3074.93,2691.87
945,3.35877742,6.61495439,2017-04-01 12:57:17.500,-105.86,-12.62,-79.14,-0.82,1876.0,2136.58,1800.35
946,3.3588308,6.61490087,2017-04-01 12:57:18.500,-107.03,-13.57,-79.41,-3.39,1876.0,1193.46,1003.87
947,3.35888393,6.61483888,2017-04-01 12:57:19.500,-107.79,-15.22,-78.49,-5.11,1876.0,724.03,473.11
948,3.3589315,6.6147776,2017-04-01 12:57:20.500,-110.14,-17.01,-79.01,-7.59,1876.0,668.65,265.43
949,3.35899306,6.61469301,2017-04-01 12:57:21.500,-111.8,-18.1,-79.38,-8.01,1876.0,655.19,92.3
950,3.35905116,6.61460736,2017-04-01 12:57:22.500,-111.04,-17.69,-78.81,-7.93,1876.0,599.34,11.54
952,3.3592092,6.61438115,2017-04-01 12:57:24.500,-111.91,-18.58,-79.04,-8.39,1876.0,360.0,0.12
960,3.36004371,6.61289457,2017-04-01 12:57:45.500,-61.1,-5.13,-38.1,17.71,6400.0,169.14,0.0
964,3.35988713,6.61276967,2017-04-01 12:57:49.500,-59.77,-3.9,-38.85,18.3,6400.0,144.0,0.34
973,3.35894775,6.61214902,2017-04-01 12:58:00.500,-116.29,-20.66,-81.41,-10.47,1876.0,150.0,0.19
1032,3.35695594,6.61383958,2017-04-01 12:59:12.500,-98.67,-7.08,-77.54,5.78,1876.0,265.74,4.63
1035,3.3569288,6.61386919,2017-04-01 12:59:14.500,-94.78,-5.32,-75.36,9.76,1876.0,132.0,0.0
1036,3.35690428,6.61389408,2017-04-01 12:59:15.500,-94.16,-4.69,-75.38,10.47,1876.0,160.0,0.0
1037,3.35689205,6.61390528,2017-04-01 12:59:16.500,-96.01,-5.01,-76.95,8.54,1876.0,96.0,0.0
1039,3.3568717,6.6139283,2017-04-01 12:59:18.500,-93.82,-6.1,-73.68,10.97,1876.0,334.86,0.0
1040,3.35686359,6.61393641,2017-04-01 12:59:19.500,-93.97,-5.01,-74.9,10.44,1876.0,80.0,7.43
1041,3.35685063,6.61395004,2017-04-01 12:59:20.500,-93.63,-6.31,-73.29,9.97,1876.0,764.71,63.56
1042,3.35683472,6.61396914,2017-04-01 12:59:21.500,-92.91,-3.46,-75.43,11.33,1876.0,2345.38,0.89
1043,3.35681833,6.61398667,2017-04-01 12:59:22.500,-94.07,-4.79,-75.25,9.83,1876.0,302.86,4.46
1044,3.35680518,6.61399982,2017-04-01 12:59:23.500,-93.28,-8.23,-71.02,9.98,1876.0,4319.33,4381.03
1045,3.35678975,6.61401489,2017-04-01 12:59:24.500,-92.78,-8.69,-69.82,10.0,1876.0,7255.36,7002.26
1046,3.3567717,6.61403202,2017-04-01 12:59:25.500,-91.06,-8.78,-68.23,11.68,1876.0,8014.19,7432.31
